date,country,currency,amount
2019-10-17,Austria,AUD,46733
2019-10-17,Austria,AUD,41002
2019-10-17,Austria,EUR,62845
2019-10-17,United States of America,CAD,57575
2019-10-17,Austria,GBP,13066
2019-10-17,United States of America,USD,76126
2019-10-17,Austria,GBP,47250
2019-10-17,Belgium,CAD,6463
2019-10-17,Italy,CAD,79841
2019-10-17,Italy,USD,3817
2019-10-17,Austria,GBP,64144
2019-10-17,Chile,EUR,18648
2019-10-17,South Africa,AUD,67059
2019-10-17,Australia,AUD,3229
2019-10-17,United Arab Emirates,EUR,96676
2019-10-17,United Kingdom,CAD,11304
2019-10-17,Qatar,EUR,30822
2019-10-17,Austria,EUR,83675
2019-10-17,South Africa,AUD,17097
2019-10-17,Qatar,AUD,66421
2019-10-17,Belgium,GBP,41153
2019-10-17,Chile,USD,98623
2019-10-17,South Africa,USD,74109
2019-10-17,Qatar,USD,87445
2019-10-17,Belgium,USD,17054
2019-10-17,Australia,GBP,77119
2019-10-17,Chile,GBP,54608
2019-10-17,United Kingdom,USD,69424
2019-10-17,Austria,CAD,55456
2019-10-17,Italy,AUD,19431
2019-10-17,Qatar,GBP,14929
2019-10-17,South Africa,GBP,71116
2019-10-17,Australia,GBP,96123
2019-10-17,Chile,GBP,82218
2019-10-17,Chile,USD,39762
2019-10-17,Italy,GBP,5254
2019-10-17,Austria,CAD,97413
2019-10-17,Italy,AUD,77212
2019-10-17,Chile,GBP,74063
2019-10-17,Chile,AUD,90804
2019-10-17,Italy,GBP,90124
2019-10-17,Chile,CAD,24442
2019-10-17,South Africa,EUR,98979
2019-10-17,Belgium,EUR,23919
2019-10-17,Belgium,GBP,41823
2019-10-17,Latvia,GBP,31835
2019-10-17,United Kingdom,USD,49674
2019-10-17,Austria,AUD,72008
2019-10-17,South Africa,CAD,2726
2019-10-17,Qatar,USD,69093
2019-10-17,Chile,AUD,49602
2019-10-17,Belgium,USD,20842
2019-10-17,Austria,CAD,64974
2019-10-17,Australia,CAD,68554
2019-10-17,United Kingdom,CAD,99371
2019-10-17,Austria,CAD,48700
2019-10-17,United Kingdom,EUR,74172
2019-10-17,South Africa,GBP,86652
2019-10-17,Australia,AUD,22552
2019-10-17,United States of America,CAD,87748
2019-10-17,United States of America,AUD,80241
2019-10-17,Italy,EUR,67258
2019-10-17,United Arab Emirates,USD,94345
2019-10-17,United Kingdom,USD,86286
2019-10-17,Austria,USD,2931
2019-10-17,Austria,EUR,95468
2019-10-17,Latvia,CAD,29500
2019-10-17,United Arab Emirates,CAD,32926
2019-10-17,United Arab Emirates,USD,16339
2019-10-17,United States of America,GBP,51785
2019-10-17,United States of America,GBP,16896
2019-10-17,United Kingdom,USD,39504
2019-10-17,United Arab Emirates,CAD,23438
2019-10-17,Latvia,EUR,14441
2019-10-17,Belgium,AUD,36572
2019-10-17,Qatar,EUR,97967
2019-10-17,Latvia,AUD,73035
2019-10-17,Italy,CAD,82904
2019-10-17,United States of America,AUD,68193
2019-10-17,United Arab Emirates,EUR,42070
2019-10-17,United States of America,EUR,27202
2019-10-17,South Africa,USD,93862
2019-10-17,Belgium,CAD,79800
2019-10-17,United Kingdom,CAD,54844
2019-10-17,Latvia,GBP,1535
2019-10-17,Italy,CAD,31719
2019-10-17,Latvia,GBP,19134
2019-10-17,Latvia,USD,79650
2019-10-17,Chile,USD,38153
2019-10-17,Qatar,GBP,40534
2019-10-17,Austria,EUR,98561
2019-10-17,Belgium,EUR,33912
2019-10-17,Qatar,AUD,33383
2019-10-17,United Kingdom,GBP,4424
2019-10-17,United Arab Emirates,CAD,92013
2019-10-17,United States of America,CAD,12073
2019-10-17,Belgium,GBP,46588
2019-10-17,United States of America,GBP,9552
2019-10-17,Qatar,GBP,43032
2019-10-17,Australia,EUR,37627
2019-10-17,Latvia,USD,92060
2019-10-17,South Africa,AUD,53079
2019-10-17,Latvia,AUD,77193
2019-10-17,Belgium,GBP,36976
2019-10-17,Latvia,USD,30638
2019-10-17,South Africa,GBP,89344
2019-10-17,Qatar,GBP,97773
2019-10-17,United Arab Emirates,EUR,89431
2019-10-17,Italy,EUR,38342
2019-10-17,Belgium,EUR,34445
2019-10-17,Qatar,GBP,89950
2019-10-17,Latvia,EUR,9496
2019-10-17,United States of America,CAD,1227
2019-10-17,Australia,EUR,65209
2019-10-17,Chile,USD,72963
2019-10-17,Qatar,CAD,82868
2019-10-17,United Arab Emirates,AUD,11025
2019-10-17,United States of America,CAD,1708
2019-10-17,Chile,AUD,42487
2019-10-17,Belgium,CAD,84003
2019-10-17,Chile,USD,19540
2019-10-17,Austria,USD,17137
2019-10-17,South Africa,EUR,87962
2019-10-17,Latvia,CAD,1164
2019-10-17,Belgium,CAD,67917
2019-10-17,United Kingdom,EUR,27428
2019-10-17,United States of America,GBP,42307
2019-10-17,Italy,GBP,78434
2019-10-17,Italy,USD,73828
2019-10-17,Austria,AUD,38543
2019-10-17,Italy,USD,62151
2019-10-17,South Africa,CAD,14598
2019-10-17,United States of America,EUR,44527
2019-10-17,Qatar,USD,23996
2019-10-17,Australia,AUD,87804
2019-10-17,Italy,CAD,45896
2019-10-17,Belgium,AUD,99368
2019-10-17,United States of America,GBP,63310
2019-10-17,United Arab Emirates,USD,12640
2019-10-17,Belgium,GBP,48627
2019-10-17,Qatar,CAD,34407
2019-10-17,Belgium,USD,87722
2019-10-17,Belgium,EUR,38808
2019-10-17,United States of America,GBP,70587
2019-10-17,United Arab Emirates,GBP,66875
2019-10-17,Qatar,USD,85136
2019-10-17,Qatar,CAD,53753
2019-10-17,Australia,AUD,86104
2019-10-17,Chile,EUR,54205
2019-10-17,Latvia,USD,70616
2019-10-17,Belgium,USD,24402
2019-10-17,Belgium,GBP,40999
2019-10-17,Qatar,GBP,61076
2019-10-17,United States of America,AUD,65205
2019-10-17,Belgium,AUD,84816
2019-10-17,United States of America,AUD,11683
2019-10-17,United Arab Emirates,AUD,19359
2019-10-17,Latvia,AUD,36788
2019-10-18,Italy,GBP,43742
2019-10-18,United States of America,GBP,19947
2019-10-18,United Kingdom,GBP,36726
2019-10-18,Austria,CAD,12748
2019-10-18,Belgium,EUR,41922
2019-10-18,Belgium,GBP,43134
2019-10-18,Qatar,EUR,64565
2019-10-18,Latvia,CAD,8869
2019-10-18,United Kingdom,GBP,4646
2019-10-18,United Kingdom,GBP,4107
2019-10-18,Austria,CAD,82142
2019-10-18,South Africa,EUR,60986
2019-10-18,United Kingdom,USD,91732
2019-10-18,Australia,EUR,62889
2019-10-18,Qatar,EUR,24177
2019-10-18,Austria,CAD,99105
2019-10-18,South Africa,EUR,84074
2019-10-18,United States of America,CAD,17400
2019-10-18,Qatar,CAD,87373
2019-10-18,Italy,USD,68463
2019-10-18,Chile,CAD,57710
2019-10-18,United Arab Emirates,CAD,15555
2019-10-18,United Arab Emirates,AUD,1405
2019-10-18,Belgium,EUR,89231
2019-10-18,Italy,USD,94313
2019-10-18,United Kingdom,GBP,41242
2019-10-18,Qatar,GBP,94395
2019-10-18,United Arab Emirates,GBP,84682
2019-10-18,Italy,CAD,35484
2019-10-18,Belgium,AUD,71366
2019-10-18,Belgium,AUD,98798
2019-10-18,Chile,GBP,78970
2019-10-18,Australia,GBP,31377
2019-10-18,Austria,CAD,98312
2019-10-18,Latvia,GBP,10834
2019-10-18,United Kingdom,CAD,7741
2019-10-18,Australia,USD,94113
2019-10-18,South Africa,CAD,83480
2019-10-18,Chile,USD,82863
2019-10-18,United States of America,CAD,7277
2019-10-18,Austria,CAD,30634
2019-10-18,Chile,EUR,18521
2019-10-18,United Arab Emirates,EUR,72603
2019-10-18,United Kingdom,EUR,81514
2019-10-18,Australia,EUR,65512
2019-10-18,United Arab Emirates,CAD,29474
2019-10-18,Chile,CAD,78651
2019-10-18,Qatar,CAD,9823
2019-10-18,United Arab Emirates,USD,2350
2019-10-18,Chile,GBP,52201
2019-10-18,Chile,EUR,78240
2019-10-18,South Africa,GBP,53160
2019-10-18,United States of America,EUR,44073
2019-10-18,Australia,AUD,44590
2019-10-18,Austria,EUR,46919
2019-10-18,Italy,CAD,43388
2019-10-18,Latvia,USD,38120
2019-10-18,Italy,USD,65785
2019-10-18,Belgium,USD,62639
2019-10-18,Austria,USD,43552
2019-10-18,Chile,AUD,10671
2019-10-18,Belgium,GBP,78785
2019-10-18,Australia,CAD,73775
2019-10-18,Belgium,GBP,4468
2019-10-18,United States of America,AUD,47380
2019-10-18,United Arab Emirates,EUR,54366
2019-10-18,Belgium,GBP,73492
2019-10-18,United States of America,AUD,34773
2019-10-18,United Arab Emirates,EUR,52741
2019-10-18,Qatar,GBP,23785
2019-10-18,Italy,CAD,34913
2019-10-18,Qatar,AUD,84341
2019-10-18,Austria,CAD,97138
2019-10-18,Australia,GBP,89481
2019-10-18,Qatar,AUD,38713
2019-10-18,Austria,USD,21013
2019-10-18,Australia,CAD,49414
2019-10-18,Austria,AUD,31740
2019-10-18,Italy,USD,97561
2019-10-18,Chile,AUD,50687
2019-10-18,United Kingdom,GBP,69668
2019-10-18,United Kingdom,USD,53141
2019-10-18,Italy,USD,25869
2019-10-18,United Kingdom,USD,30044
2019-10-18,Italy,AUD,92730
2019-10-18,Austria,AUD,85663
2019-10-18,Chile,EUR,41537
2019-10-18,Italy,CAD,76048
2019-10-18,United States of America,CAD,11596
2019-10-18,United Arab Emirates,GBP,12153
2019-10-18,United Kingdom,CAD,27759
2019-10-18,Belgium,USD,30307
2019-10-18,Australia,AUD,97062
2019-10-18,United Arab Emirates,EUR,8931
2019-10-18,Australia,GBP,94739
2019-10-18,United Arab Emirates,AUD,56487
2019-10-18,Australia,CAD,12276
2019-10-18,Chile,EUR,16985
2019-10-18,Chile,AUD,7128
2019-10-18,Chile,CAD,79769
2019-10-18,United Kingdom,GBP,67660
2019-10-18,Austria,EUR,54114
2019-10-18,South Africa,GBP,95929
2019-10-18,United Kingdom,AUD,87719
2019-10-18,Chile,CAD,9207
2019-10-18,Chile,EUR,39176
2019-10-18,Qatar,EUR,11100
2019-10-18,United Kingdom,EUR,54393
2019-10-18,United States of America,GBP,55030
2019-10-18,Chile,USD,18366
2019-10-18,United Arab Emirates,AUD,44514
2019-10-18,Belgium,GBP,62422
2019-10-18,Chile,CAD,90365
2019-10-18,United Kingdom,USD,30559
2019-10-18,Qatar,GBP,3794
2019-10-18,Australia,USD,56171
2019-10-18,Chile,USD,23402
2019-10-18,Qatar,GBP,34856
2019-10-18,Belgium,USD,97627
2019-10-18,Italy,CAD,10810
2019-10-18,Latvia,CAD,83760
2019-10-18,Chile,USD,87205
2019-10-18,Italy,CAD,56714
2019-10-18,United States of America,AUD,6168
2019-10-18,United States of America,USD,30226
2019-10-18,United States of America,USD,1187
2019-10-18,Italy,CAD,78156
2019-10-18,United Arab Emirates,GBP,1996
2019-10-18,United Arab Emirates,CAD,82231
2019-10-18,Qatar,EUR,25727
2019-10-18,Qatar,AUD,68936
2019-10-18,Italy,USD,97618
2019-10-18,United Arab Emirates,EUR,51298
2019-10-18,Chile,GBP,3980
2019-10-18,Qatar,EUR,80798
2019-10-18,Austria,GBP,97599
2019-10-18,South Africa,USD,31241
2019-10-18,Belgium,EUR,9123
2019-10-18,United Kingdom,AUD,4862
2019-10-18,United States of America,AUD,8431
2019-10-18,United Arab Emirates,USD,29584
2019-10-18,Latvia,CAD,19827
2019-10-18,South Africa,GBP,71597
2019-10-18,Italy,EUR,64748
2019-10-18,South Africa,CAD,94244
2019-10-18,Italy,EUR,58695
2019-10-18,Italy,GBP,92687
2019-10-18,Qatar,GBP,46246
2019-10-18,Italy,EUR,58921
2019-10-18,Italy,EUR,9657
2019-10-18,Australia,EUR,93118
2019-10-18,United Kingdom,AUD,47012
2019-10-18,Latvia,CAD,90333
2019-10-18,Qatar,EUR,42659
2019-10-18,United Kingdom,USD,8385
2019-10-18,United States of America,GBP,2977
2019-10-18,Belgium,EUR,9908
2019-10-18,United Kingdom,EUR,14606
2019-10-18,Italy,GBP,2916
2019-10-18,Latvia,CAD,17335
2019-10-18,Latvia,EUR,28046
2019-10-18,Chile,GBP,51589
2019-10-18,Austria,AUD,87696
2019-10-18,Austria,CAD,20901
2019-10-18,Italy,CAD,23311
2019-10-18,Italy,USD,99350
2019-10-18,Latvia,CAD,15837
2019-10-18,Qatar,EUR,23963
2019-10-18,Chile,USD,7308
2019-10-18,Qatar,GBP,7806
2019-10-18,Belgium,AUD,94911
2019-10-18,Chile,EUR,54743
2019-10-18,Latvia,GBP,15525
2019-10-18,Austria,USD,51777
2019-10-18,United Arab Emirates,EUR,51902
2019-10-18,Italy,EUR,74024
2019-10-18,United Kingdom,GBP,47761
2019-10-18,Australia,CAD,72792
2019-10-18,Italy,USD,8878
2019-10-18,Chile,CAD,75360
2019-10-18,Chile,CAD,60973
2019-10-18,Belgium,GBP,82217
2019-10-18,Latvia,EUR,65850
2019-10-18,South Africa,EUR,11152
2019-10-18,Italy,GBP,16849
2019-10-18,Qatar,AUD,15148
2019-10-18,Australia,EUR,477
2019-10-18,Australia,USD,15464
2019-10-18,South Africa,EUR,22739
2019-10-18,United Arab Emirates,CAD,58170
2019-10-18,Latvia,USD,22268
2019-10-18,United Kingdom,EUR,87777
2019-10-18,Belgium,CAD,66017
2019-10-18,Italy,GBP,74212
2019-10-18,United States of America,AUD,45502
2019-10-18,United States of America,AUD,98798
2019-10-18,Belgium,CAD,3207
2019-10-18,Austria,AUD,2873
2019-10-18,United States of America,USD,20749
2019-10-18,United Kingdom,USD,75349
2019-10-18,Belgium,CAD,64655
2019-10-18,Latvia,CAD,75499
2019-10-18,United Kingdom,USD,46838
2019-10-18,South Africa,GBP,54311
2019-10-18,United States of America,CAD,21329
2019-10-18,Latvia,USD,72602
2019-10-18,South Africa,GBP,9713
2019-10-18,Italy,USD,81457
2019-10-18,Australia,USD,24430
2019-10-18,Austria,AUD,53061
2019-10-18,Latvia,CAD,30027
2019-10-18,United States of America,GBP,5765
2019-10-18,Italy,AUD,92698
2019-10-18,Italy,USD,78375
2019-10-18,South Africa,AUD,94445
2019-10-18,Italy,CAD,67492
2019-10-18,Qatar,GBP,72400
2019-10-18,Belgium,EUR,33559
2019-10-18,Chile,CAD,39691
2019-10-18,Chile,CAD,69065
2019-10-18,United Kingdom,GBP,33614
2019-10-18,Latvia,EUR,49471
2019-10-18,United Arab Emirates,AUD,13502
2019-10-18,United States of America,CAD,10997
2019-10-18,United States of America,GBP,23054
2019-10-18,Qatar,USD,53791
2019-10-18,United Arab Emirates,EUR,87041
2019-10-18,United States of America,USD,2244
2019-10-18,Austria,AUD,79955
2019-10-18,United Kingdom,AUD,49439
2019-10-18,United Kingdom,USD,81351
2019-10-18,United Kingdom,GBP,50228
2019-10-18,Latvia,AUD,75471
2019-10-18,South Africa,AUD,18320
2019-10-18,United States of America,EUR,57006
2019-10-18,Australia,GBP,36199
2019-10-18,Italy,EUR,17379
2019-10-18,United States of America,GBP,71705
2019-10-18,South Africa,AUD,39791
2019-10-18,Austria,GBP,10558
2019-10-18,South Africa,USD,61123
2019-10-18,Chile,AUD,78304
2019-10-18,South Africa,CAD,77303
2019-10-18,Qatar,USD,12461
2019-10-18,United States of America,USD,75235
2019-10-18,South Africa,EUR,46251
2019-10-18,South Africa,GBP,63919
2019-10-18,Italy,USD,71790
2019-10-18,Austria,AUD,68887
2019-10-18,Belgium,USD,27452
2019-10-18,Latvia,USD,51
2019-10-18,South Africa,GBP,75913
2019-10-18,Latvia,USD,19136
2019-10-18,Austria,USD,48669
2019-10-18,United States of America,AUD,36367
2019-10-18,United States of America,GBP,62968
2019-10-18,Italy,USD,55917
2019-10-18,Qatar,USD,35123
2019-10-18,United Kingdom,USD,27268
2019-10-18,United States of America,CAD,15513
2019-10-18,Italy,EUR,16046
2019-10-18,Italy,AUD,98262
2019-10-18,Italy,EUR,38872
2019-10-18,Austria,USD,67312
2019-10-18,United States of America,USD,78917
2019-10-18,Italy,EUR,36520
2019-10-18,United States of America,AUD,10468
2019-10-18,United Kingdom,CAD,84470
2019-10-18,Italy,GBP,2098
2019-10-18,Latvia,GBP,14435
2019-10-18,Latvia,EUR,15147
2019-10-18,United Arab Emirates,USD,99086
2019-10-18,United Kingdom,EUR,18615
2019-10-18,Chile,EUR,92552
2019-10-18,Belgium,CAD,6304
2019-10-18,United Arab Emirates,AUD,13392
2019-10-18,United Kingdom,USD,99439
2019-10-18,United Kingdom,CAD,66895
2019-10-18,Austria,GBP,52615
2019-10-18,Italy,AUD,9032
2019-10-18,Chile,USD,64198
2019-10-18,United States of America,EUR,31607
2019-10-18,United Arab Emirates,GBP,75358
2019-10-18,United Arab Emirates,USD,5540
2019-10-18,Chile,USD,86605
2019-10-18,United Kingdom,CAD,76254
2019-10-18,Australia,EUR,92810
2019-10-18,United States of America,EUR,9083
2019-10-18,Belgium,CAD,58816
2019-10-18,Latvia,EUR,18898
2019-10-18,Australia,AUD,60473
2019-10-18,South Africa,USD,49191
2019-10-18,Austria,AUD,79567
2019-10-18,Austria,CAD,72849
2019-10-18,Belgium,AUD,65900
2019-10-18,Austria,USD,86541
2019-10-18,Belgium,EUR,55232
2019-10-18,United States of America,GBP,48648
2019-10-18,Chile,EUR,86346
2019-10-18,United Arab Emirates,AUD,40054
2019-10-18,Chile,CAD,34009
2019-10-18,United Arab Emirates,AUD,3572
2019-10-18,United Arab Emirates,GBP,76100
2019-10-18,United Kingdom,CAD,59535
2019-10-18,Latvia,AUD,60780
2019-10-18,Chile,USD,99954
2019-10-18,Australia,EUR,56556
2019-10-18,Austria,GBP,42854
2019-10-18,United States of America,CAD,94552
2019-10-18,Belgium,GBP,76689
2019-10-18,United Arab Emirates,USD,47348
2019-10-18,Australia,CAD,32798
2019-10-18,South Africa,EUR,48404
2019-10-18,South Africa,USD,74555
2019-10-18,South Africa,USD,53961
2019-10-18,Chile,CAD,32471
2019-10-18,Latvia,EUR,83043
2019-10-18,South Africa,CAD,57322
2019-10-18,South Africa,EUR,6306
2019-10-18,Latvia,GBP,49960
2019-10-18,Latvia,EUR,82663
2019-10-18,Austria,CAD,27588
2019-10-18,Belgium,EUR,58166
2019-10-18,Latvia,USD,29286
2019-10-18,Australia,EUR,21295
2019-10-18,Latvia,CAD,87923
2019-10-18,Chile,GBP,5787
2019-10-18,United Kingdom,GBP,84672
2019-10-18,Belgium,CAD,6927
2019-10-18,Italy,GBP,78935
2019-10-18,United Arab Emirates,AUD,92866
2019-10-18,United Arab Emirates,AUD,37216
2019-10-18,Chile,AUD,40026
2019-10-18,South Africa,CAD,97996
2019-10-18,Italy,CAD,73854
2019-10-18,Qatar,USD,73295
2019-10-18,Australia,CAD,27842
2019-10-18,Australia,GBP,98496
2019-10-18,United States of America,GBP,66877
2019-10-18,United States of America,AUD,62619
2019-10-18,Austria,USD,9172
2019-10-18,United Kingdom,EUR,16624
2019-10-18,Australia,GBP,4606
2019-10-18,Qatar,EUR,4184
2019-10-18,Belgium,GBP,60082
2019-10-18,Austria,CAD,81460
2019-10-18,Qatar,AUD,63008
2019-10-18,United States of America,CAD,21788
2019-10-18,Australia,USD,85271
2019-10-18,Austria,CAD,51527
2019-10-18,Chile,EUR,26818
2019-10-18,South Africa,CAD,13797
2019-10-18,Chile,AUD,25015
2019-10-18,Austria,CAD,75885
2019-10-18,United Arab Emirates,GBP,1510
2019-10-18,South Africa,USD,13959
2019-10-18,United Arab Emirates,CAD,35351
2019-10-18,Qatar,AUD,50450
2019-10-18,Austria,EUR,67003
2019-10-18,South Africa,GBP,48633
2019-10-18,United Arab Emirates,GBP,620
2019-10-18,Qatar,AUD,28982
2019-10-18,Australia,CAD,691
2019-10-18,Belgium,GBP,20520
2019-10-18,Belgium,CAD,39015
2019-10-18,Austria,USD,91624
2019-10-18,Italy,GBP,26471
2019-10-18,Australia,GBP,54134
2019-10-18,United Kingdom,CAD,21788
2019-10-18,United Kingdom,CAD,24433
2019-10-18,Belgium,EUR,80757
2019-10-18,Australia,CAD,52475
2019-10-18,Italy,USD,31050
2019-10-18,South Africa,CAD,96880
2019-10-18,Australia,AUD,80232
2019-10-18,United States of America,EUR,97411
2019-10-18,Italy,AUD,86652
2019-10-18,Chile,USD,22055
2019-10-18,United States of America,EUR,79
2019-10-18,United Arab Emirates,CAD,30484
2019-10-18,Latvia,GBP,61054
2019-10-18,Chile,USD,48651
2019-10-18,Chile,AUD,46760
2019-10-18,Italy,USD,1594
2019-10-18,United States of America,CAD,72551
2019-10-18,Belgium,USD,24468
2019-10-18,Qatar,GBP,57888
2019-10-18,United Kingdom,GBP,69439
2019-10-18,United Arab Emirates,AUD,73159
2019-10-18,United Kingdom,AUD,14404
2019-10-18,Italy,GBP,84607
2019-10-18,Belgium,AUD,90188
2019-10-18,United States of America,AUD,31232
2019-10-18,United States of America,GBP,32608
2019-10-18,United Arab Emirates,USD,66046
2019-10-18,United Kingdom,AUD,59613
2019-10-18,Latvia,CAD,45360
2019-10-18,United Arab Emirates,USD,43028
2019-10-18,United Arab Emirates,GBP,56924
2019-10-18,Australia,CAD,35940
2019-10-18,South Africa,USD,78244
2019-10-18,Latvia,USD,40907
2019-10-18,United States of America,GBP,66627
2019-10-18,Qatar,CAD,51200
2019-10-18,Qatar,USD,23472
2019-10-18,Qatar,CAD,39026
2019-10-18,United Arab Emirates,USD,75029
2019-10-18,South Africa,GBP,41332
2019-10-18,United Arab Emirates,EUR,14059
2019-10-18,Qatar,GBP,77119
2019-10-18,South Africa,CAD,76372
2019-10-18,Qatar,GBP,31068
2019-10-18,Latvia,CAD,74130
2019-10-18,South Africa,CAD,82426
2019-10-18,Australia,AUD,65148
2019-10-18,Austria,EUR,3039
2019-10-18,Qatar,AUD,51883
2019-10-18,Australia,EUR,59925
2019-10-18,Qatar,EUR,85713
2019-10-18,United States of America,USD,79037
2019-10-18,United Kingdom,GBP,89336
2019-10-18,Belgium,AUD,51717
2019-10-18,United States of America,GBP,46864
2019-10-18,Italy,EUR,29350
2019-10-18,Belgium,EUR,10245
2019-10-18,Italy,AUD,92767
2019-10-18,United Arab Emirates,CAD,62383
2019-10-18,United Arab Emirates,EUR,83185
2019-10-18,United States of America,USD,5015
2019-10-18,Qatar,GBP,50195
2019-10-18,Latvia,EUR,98337
2019-10-18,South Africa,AUD,77657
2019-10-18,Qatar,AUD,97744
2019-10-18,Qatar,EUR,45403
2019-10-18,Italy,USD,23541
2019-10-18,United States of America,USD,58515
2019-10-18,South Africa,AUD,79391
2019-10-18,South Africa,USD,81706
2019-10-18,South Africa,USD,86165
2019-10-18,Latvia,USD,5983
2019-10-18,South Africa,CAD,2962
2019-10-18,Chile,AUD,49184
2019-10-18,United States of America,USD,99592
2019-10-18,Qatar,EUR,76510
2019-10-18,Belgium,CAD,97415
2019-10-18,United Arab Emirates,CAD,4556
2019-10-18,Italy,AUD,20706
2019-10-18,Qatar,EUR,58113
2019-10-18,Austria,USD,87150
2019-10-18,Qatar,EUR,13096
2019-10-18,Australia,CAD,22961
2019-10-18,Italy,CAD,65051
2019-10-18,Australia,EUR,5493
2019-10-18,United States of America,EUR,67576
2019-10-18,United States of America,USD,65028
2019-10-18,United States of America,USD,29819
2019-10-18,Austria,AUD,84381
2019-10-18,United Arab Emirates,CAD,16315
2019-10-18,Italy,AUD,30668
2019-10-18,Chile,EUR,18713
2019-10-18,Chile,USD,86184
2019-10-18,United Arab Emirates,AUD,56297
2019-10-18,United Kingdom,AUD,94872
2019-10-18,Austria,GBP,23870
2019-10-18,Latvia,GBP,28337
2019-10-18,Austria,USD,64377
2019-10-18,Italy,GBP,84284
2019-10-18,Chile,GBP,15900
2019-10-18,Latvia,CAD,103
2019-10-18,Australia,GBP,30249
2019-10-18,South Africa,GBP,14000
2019-10-18,United Arab Emirates,GBP,84471
2019-10-18,Latvia,USD,22654
2019-10-18,Australia,AUD,54391
2019-10-18,South Africa,AUD,97210
2019-10-18,United Arab Emirates,CAD,12754
2019-10-19,Latvia,CAD,35870
2019-10-19,Austria,CAD,52665
2019-10-19,Latvia,CAD,83964
2019-10-19,United Arab Emirates,GBP,10230
2019-10-19,Latvia,AUD,39146
2019-10-19,Austria,EUR,21753
2019-10-19,United Arab Emirates,AUD,81444
2019-10-19,Belgium,CAD,7997
2019-10-19,Italy,GBP,246
2019-10-19,United States of America,EUR,84098
2019-10-19,Austria,USD,58789
2019-10-19,United Arab Emirates,GBP,81129
2019-10-19,Chile,CAD,44849
2019-10-19,United Kingdom,EUR,19826
2019-10-19,Chile,USD,83678
2019-10-19,South Africa,AUD,84367
2019-10-19,United Arab Emirates,AUD,21263
2019-10-19,Latvia,USD,38457
2019-10-19,United States of America,AUD,16186
2019-10-19,South Africa,GBP,25353
2019-10-19,United Kingdom,USD,34799
2019-10-19,Austria,CAD,16209
2019-10-19,Australia,USD,86980
2019-10-19,United Arab Emirates,AUD,89166
2019-10-19,United Arab Emirates,USD,86086
2019-10-19,Italy,GBP,91534
2019-10-19,Belgium,USD,57078
2019-10-19,Belgium,USD,91785
2019-10-19,Austria,GBP,80534
2019-10-19,United Arab Emirates,CAD,29648
2019-10-19,United Kingdom,CAD,61830
2019-10-19,South Africa,USD,91406
2019-10-19,Qatar,AUD,56202
2019-10-19,United Arab Emirates,CAD,58372
2019-10-19,Australia,CAD,88836
2019-10-19,United Kingdom,USD,13675
2019-10-19,Australia,CAD,74749
2019-10-19,Australia,AUD,14008
2019-10-19,Austria,CAD,69590
2019-10-19,South Africa,AUD,8292
2019-10-19,United Arab Emirates,AUD,50281
2019-10-19,Australia,EUR,98374
2019-10-19,United States of America,CAD,68188
2019-10-19,United Arab Emirates,EUR,64917
2019-10-19,Belgium,EUR,87890
2019-10-19,Belgium,CAD,43811
2019-10-19,Belgium,AUD,15645
2019-10-19,United Arab Emirates,EUR,51172
2019-10-19,United Kingdom,CAD,42506
2019-10-19,United Arab Emirates,GBP,36657
2019-10-19,United States of America,GBP,802
2019-10-19,United States of America,CAD,61655
2019-10-19,South Africa,GBP,55150
2019-10-19,South Africa,EUR,20957
2019-10-19,South Africa,GBP,24639
2019-10-19,South Africa,AUD,86506
2019-10-19,United Arab Emirates,GBP,58074
2019-10-19,United Kingdom,GBP,26593
2019-10-19,Latvia,USD,69734
2019-10-19,United Arab Emirates,EUR,83430
2019-10-19,Austria,EUR,22655
2019-10-19,United Kingdom,AUD,98840
2019-10-19,United States of America,EUR,10509
2019-10-19,Italy,CAD,33686
2019-10-19,United Arab Emirates,CAD,9323
2019-10-19,Australia,GBP,71803
2019-10-19,Latvia,AUD,44991
2019-10-19,South Africa,AUD,5676
2019-10-19,Austria,AUD,20820
2019-10-19,United Kingdom,EUR,40534
2019-10-19,United Arab Emirates,AUD,55342
2019-10-19,Latvia,CAD,50429
2019-10-19,United Arab Emirates,GBP,38141
2019-10-19,Latvia,USD,46022
2019-10-19,Latvia,GBP,31380
2019-10-19,Italy,AUD,44347
2019-10-19,Austria,EUR,81167
2019-10-19,Latvia,USD,248
2019-10-19,Austria,GBP,967
2019-10-19,Belgium,EUR,8045
2019-10-19,United Kingdom,AUD,28310
2019-10-19,United Kingdom,EUR,27613
2019-10-19,United Kingdom,CAD,75987
2019-10-19,Qatar,AUD,34687
2019-10-19,United Arab Emirates,AUD,60501
2019-10-19,Latvia,GBP,78498
2019-10-19,Australia,GBP,12510
2019-10-19,United Kingdom,CAD,26620
2019-10-19,United Kingdom,EUR,7848
2019-10-19,United Arab Emirates,CAD,9547
2019-10-19,Belgium,EUR,69099
2019-10-19,Chile,AUD,38634
2019-10-19,Italy,EUR,44053
2019-10-19,Chile,EUR,68937
2019-10-19,United Kingdom,USD,23323
2019-10-19,South Africa,EUR,55356
2019-10-19,Qatar,GBP,68844
2019-10-19,Australia,USD,63789
2019-10-19,Belgium,GBP,56083
2019-10-19,South Africa,AUD,31791
