date,country,currency,amount
2019-10-27,Chile,GBP,9524
2019-10-27,South Africa,USD,36968
2019-10-27,United Arab Emirates,CAD,48649
2019-10-27,United Arab Emirates,EUR,18622
2019-10-27,United States of America,AUD,70052
2019-10-27,South Africa,GBP,52424
2019-10-27,United Kingdom,GBP,12761
2019-10-27,South Africa,CAD,47063
2019-10-27,United Arab Emirates,GBP,70348
2019-10-27,Chile,AUD,82507
2019-10-27,Australia,USD,11576
2019-10-27,United States of America,EUR,47943
2019-10-27,Belgium,EUR,52707
2019-10-27,United States of America,CAD,24764
2019-10-27,Latvia,AUD,88552
2019-10-27,United Kingdom,EUR,52259
2019-10-27,Latvia,EUR,7071
2019-10-27,Australia,GBP,96770
2019-10-27,United States of America,AUD,29858
2019-10-27,Qatar,EUR,83868
2019-10-27,United Arab Emirates,AUD,91356
2019-10-27,United States of America,EUR,20760
2019-10-27,Australia,EUR,44655
2019-10-27,Austria,CAD,60282
2019-10-27,United States of America,USD,12151
2019-10-27,Italy,GBP,10447
2019-10-27,South Africa,AUD,30949
2019-10-27,South Africa,CAD,93087
2019-10-27,United Arab Emirates,USD,85164
2019-10-27,Latvia,GBP,22705
2019-10-27,United States of America,EUR,82050
2019-10-27,Italy,USD,88822
2019-10-27,South Africa,USD,54712
2019-10-27,Qatar,CAD,48080
2019-10-27,South Africa,CAD,85407
2019-10-27,United States of America,CAD,68388
2019-10-27,Qatar,EUR,78672
2019-10-27,South Africa,CAD,29140
2019-10-27,United Kingdom,AUD,26747
2019-10-27,Qatar,GBP,42513
2019-10-27,Italy,USD,31298
2019-10-27,United States of America,GBP,6602
2019-10-27,Italy,EUR,34420
2019-10-27,Australia,USD,72636
2019-10-27,Italy,EUR,62045
2019-10-27,Australia,USD,27216
2019-10-27,Latvia,GBP,74955
2019-10-27,United States of America,CAD,80958
2019-10-27,Belgium,CAD,19882
2019-10-27,Chile,GBP,45495
2019-10-27,Australia,USD,28548
2019-10-27,Austria,GBP,42007
2019-10-27,United Arab Emirates,AUD,90512
2019-10-27,Chile,GBP,33595
2019-10-27,Qatar,CAD,71145
2019-10-27,South Africa,AUD,44214
2019-10-27,South Africa,EUR,10311
2019-10-27,Chile,EUR,53986
2019-10-27,South Africa,AUD,95019
2019-10-27,United States of America,CAD,73836
2019-10-27,Qatar,USD,64912
2019-10-27,South Africa,EUR,49436
2019-10-27,Australia,CAD,18282
2019-10-27,Chile,CAD,25001
2019-10-27,South Africa,CAD,60310
2019-10-27,Qatar,USD,35871
2019-10-27,United Arab Emirates,USD,55115
2019-10-27,South Africa,CAD,74162
2019-10-27,Belgium,AUD,93493
2019-10-27,United Arab Emirates,EUR,81352
2019-10-27,United Arab Emirates,USD,18266
2019-10-28,South Africa,USD,54777
2019-10-28,Belgium,USD,7900
2019-10-28,Qatar,CAD,26094
2019-10-28,Latvia,GBP,49713
2019-10-28,Chile,CAD,38296
2019-10-28,Qatar,AUD,67023
2019-10-28,United Kingdom,USD,92069
2019-10-28,Chile,AUD,42512
2019-10-28,United Arab Emirates,AUD,58570
2019-10-28,South Africa,CAD,67825
2019-10-28,United Kingdom,USD,42543
2019-10-28,Italy,AUD,16533
2019-10-28,United States of America,AUD,3889
2019-10-28,Australia,EUR,3438
2019-10-28,Latvia,AUD,37316
2019-10-28,Latvia,AUD,95135
2019-10-28,Belgium,CAD,90101
2019-10-28,South Africa,USD,71593
2019-10-28,Qatar,AUD,26614
2019-10-28,Qatar,AUD,86939
2019-10-28,United Kingdom,USD,31376
2019-10-28,Italy,GBP,53613
2019-10-28,Qatar,CAD,79078
2019-10-28,United States of America,USD,9632
2019-10-28,United States of America,USD,40755
2019-10-28,Qatar,USD,12509
2019-10-28,Qatar,CAD,96936
2019-10-28,Chile,AUD,40613
2019-10-28,Latvia,GBP,44208
2019-10-28,United States of America,EUR,42358
2019-10-28,Austria,GBP,75528
2019-10-28,Italy,USD,28378
2019-10-28,South Africa,USD,60187
2019-10-28,South Africa,CAD,17660
2019-10-28,Qatar,GBP,55816
2019-10-28,United Arab Emirates,CAD,60336
2019-10-28,Australia,USD,19242
2019-10-28,South Africa,AUD,83963
2019-10-28,South Africa,USD,65794
2019-10-28,Austria,USD,66171
2019-10-28,Latvia,GBP,33065
2019-10-28,Latvia,AUD,60724
2019-10-28,Qatar,AUD,33675
2019-10-28,Qatar,AUD,7874
2019-10-28,Belgium,USD,34647
2019-10-28,United Arab Emirates,USD,27426
2019-10-28,United Arab Emirates,CAD,33544
2019-10-28,Austria,AUD,78028
2019-10-28,United Kingdom,AUD,92615
2019-10-28,United Arab Emirates,USD,27037
2019-10-28,Belgium,AUD,14607
2019-10-28,Australia,EUR,5770
2019-10-28,Chile,EUR,78926
2019-10-28,Chile,USD,57066
2019-10-28,Australia,GBP,99202
2019-10-28,United Kingdom,EUR,49379
2019-10-28,Belgium,EUR,80093
2019-10-28,South Africa,USD,79275
2019-10-28,Belgium,AUD,76586
2019-10-28,United Arab Emirates,GBP,4306
2019-10-28,Qatar,EUR,64048
2019-10-28,United States of America,USD,67061
2019-10-28,Chile,CAD,63099
2019-10-28,United States of America,AUD,28587
2019-10-28,United Kingdom,AUD,71718
2019-10-28,Belgium,CAD,27476
2019-10-28,United Kingdom,USD,47305
2019-10-28,South Africa,CAD,24795
2019-10-28,United Arab Emirates,AUD,81106
2019-10-28,United Arab Emirates,GBP,72934
2019-10-28,South Africa,AUD,56229
2019-10-28,Austria,EUR,40867
2019-10-28,Chile,EUR,66385
2019-10-28,Qatar,CAD,59980
2019-10-28,United Kingdom,GBP,43751
2019-10-28,Italy,AUD,11514
2019-10-28,Latvia,AUD,87648
2019-10-28,Australia,GBP,40148
2019-10-28,Australia,CAD,11048
2019-10-28,United States of America,AUD,86718
2019-10-28,Qatar,USD,23488
2019-10-28,Qatar,AUD,15591
2019-10-28,Chile,USD,38395
2019-10-28,United Kingdom,GBP,42889
2019-10-28,United Kingdom,CAD,46421
2019-10-28,Latvia,GBP,62900
2019-10-28,United States of America,CAD,34028
2019-10-28,Latvia,EUR,47564
2019-10-28,South Africa,GBP,34041
2019-10-28,United States of America,AUD,70934
2019-10-28,Latvia,CAD,76901
2019-10-28,United Kingdom,CAD,64088
2019-10-28,United Kingdom,CAD,74972
2019-10-28,United Kingdom,USD,37859
2019-10-28,Chile,AUD,28993
2019-10-28,Qatar,USD,77437
2019-10-28,South Africa,GBP,39376
2019-10-28,Australia,AUD,69889
2019-10-28,Chile,USD,69755
2019-10-28,United States of America,CAD,95772
2019-10-28,Australia,GBP,79733
2019-10-28,Chile,EUR,6403
2019-10-28,United Arab Emirates,USD,95728
2019-10-28,Qatar,AUD,65854
2019-10-28,Latvia,USD,87788
2019-10-28,Austria,CAD,86610
2019-10-28,Qatar,USD,60084
2019-10-28,Qatar,GBP,65991
2019-10-28,Austria,CAD,25695
2019-10-28,South Africa,CAD,8789
2019-10-28,Australia,GBP,98137
2019-10-28,Qatar,AUD,3068
2019-10-28,Austria,EUR,69039
2019-10-28,United Arab Emirates,AUD,49232
2019-10-28,United Kingdom,USD,21720
2019-10-28,Australia,AUD,95717
2019-10-28,Italy,AUD,18106
2019-10-28,Italy,AUD,66456
2019-10-28,Belgium,EUR,78740
2019-10-28,Latvia,AUD,78604
2019-10-28,United Kingdom,USD,72472
2019-10-28,United States of America,CAD,16944
2019-10-28,United Arab Emirates,EUR,17911
2019-10-28,United Arab Emirates,CAD,98919
2019-10-28,South Africa,EUR,82930
2019-10-28,United States of America,GBP,83560
2019-10-28,Italy,AUD,47450
2019-10-28,South Africa,EUR,79263
2019-10-28,United Kingdom,EUR,6125
2019-10-28,United Arab Emirates,CAD,55851
2019-10-28,Austria,USD,32247
2019-10-28,United Arab Emirates,AUD,97819
2019-10-28,Austria,GBP,2951
2019-10-28,South Africa,AUD,22175
2019-10-28,Australia,EUR,97136
2019-10-28,South Africa,GBP,40760
2019-10-28,Latvia,USD,30293
2019-10-28,Australia,CAD,3205
2019-10-28,Australia,EUR,16133
2019-10-28,Latvia,CAD,93495
2019-10-28,United Arab Emirates,CAD,91842
2019-10-28,Chile,EUR,62139
2019-10-28,Italy,CAD,27769
2019-10-28,South Africa,AUD,76911
2019-10-28,Austria,CAD,17313
2019-10-28,Latvia,AUD,6535
2019-10-28,Austria,GBP,7465
2019-10-28,Belgium,EUR,93134
2019-10-28,Italy,EUR,53772
2019-10-28,Qatar,CAD,86082
2019-10-28,Qatar,EUR,96220
2019-10-28,Belgium,GBP,47460
2019-10-28,United Arab Emirates,CAD,54348
2019-10-28,United Arab Emirates,EUR,65911
2019-10-28,Qatar,EUR,48322
2019-10-28,Italy,GBP,25635
2019-10-28,South Africa,GBP,77170
2019-10-28,Qatar,EUR,29891
2019-10-28,United States of America,AUD,76666
2019-10-28,Chile,AUD,65938
2019-10-28,United States of America,AUD,79576
2019-10-28,South Africa,EUR,71368
2019-10-28,Belgium,EUR,67395
2019-10-28,Latvia,EUR,16865
2019-10-28,Italy,GBP,11036
2019-10-28,Italy,EUR,85595
2019-10-28,Belgium,EUR,16430
2019-10-28,Italy,EUR,24520
2019-10-28,Latvia,EUR,27903
2019-10-28,Chile,AUD,63354
2019-10-28,South Africa,EUR,3388
2019-10-28,Italy,EUR,6543
2019-10-28,United Kingdom,AUD,23370
2019-10-28,Latvia,GBP,27581
2019-10-28,United Kingdom,CAD,20499
2019-10-28,South Africa,GBP,36513
2019-10-28,Belgium,USD,69562
2019-10-28,Australia,AUD,46438
2019-10-28,United Arab Emirates,GBP,8942
2019-10-28,Belgium,GBP,9604
2019-10-28,South Africa,CAD,61289
2019-10-28,United States of America,EUR,73668
2019-10-28,South Africa,GBP,31825
2019-10-28,United Kingdom,GBP,23783
2019-10-28,Chile,GBP,346
2019-10-28,Australia,AUD,67247
2019-10-28,Latvia,EUR,31651
2019-10-28,South Africa,USD,59951
2019-10-28,Latvia,CAD,68013
2019-10-28,United Arab Emirates,AUD,51781
2019-10-28,Belgium,AUD,85568
2019-10-28,United Arab Emirates,GBP,43222
2019-10-28,South Africa,GBP,48824
2019-10-28,Italy,USD,26627
2019-10-28,Austria,EUR,68124
2019-10-28,Belgium,EUR,74982
2019-10-28,Belgium,GBP,58493
2019-10-28,South Africa,CAD,81244
2019-10-28,United Kingdom,USD,17374
2019-10-28,United Arab Emirates,USD,87038
2019-10-28,Latvia,USD,10013
2019-10-28,United States of America,USD,93942
2019-10-28,United Kingdom,GBP,11952
2019-10-28,Chile,USD,52764
2019-10-28,Austria,GBP,9992
2019-10-28,Chile,CAD,90993
2019-10-28,Belgium,EUR,6622
2019-10-28,Austria,GBP,79535
2019-10-28,Austria,CAD,50032
2019-10-28,Italy,USD,63470
2019-10-28,Chile,GBP,78411
2019-10-28,Qatar,AUD,72350
2019-10-28,United Kingdom,AUD,6083
2019-10-28,United Kingdom,EUR,88207
2019-10-28,United Arab Emirates,EUR,77185
2019-10-28,United Kingdom,USD,73267
2019-10-28,Chile,USD,28209
2019-10-28,Chile,GBP,23325
2019-10-28,Austria,EUR,8566
2019-10-28,South Africa,AUD,62861
2019-10-28,Australia,AUD,52116
2019-10-28,South Africa,AUD,72934
2019-10-28,South Africa,USD,21124
2019-10-28,Belgium,EUR,49025
2019-10-28,Belgium,USD,12096
2019-10-28,United Arab Emirates,USD,98430
2019-10-28,Australia,AUD,60017
2019-10-28,United Arab Emirates,CAD,84965
2019-10-28,United Kingdom,EUR,24116
2019-10-28,Chile,GBP,31094
2019-10-28,United States of America,USD,97451
2019-10-28,United Arab Emirates,GBP,53180
2019-10-28,United Arab Emirates,CAD,98610
2019-10-28,Italy,AUD,97013
2019-10-28,Chile,GBP,79599
2019-10-28,United Kingdom,EUR,15651
2019-10-28,Chile,EUR,37395
2019-10-28,Australia,CAD,77766
2019-10-28,United Arab Emirates,GBP,66696
2019-10-28,Australia,AUD,76830
2019-10-28,Latvia,AUD,25345
2019-10-28,Italy,CAD,49805
2019-10-28,South Africa,CAD,66241
2019-10-28,Chile,CAD,60421
2019-10-28,Chile,CAD,58376
2019-10-28,South Africa,CAD,81770
2019-10-28,Qatar,AUD,79486
2019-10-28,Italy,USD,92257
2019-10-28,Australia,USD,43438
2019-10-28,Qatar,CAD,3598
2019-10-28,Italy,AUD,66391
2019-10-28,United States of America,CAD,58013
2019-10-28,Qatar,USD,3487
2019-10-28,Qatar,EUR,17529
2019-10-28,United States of America,USD,76823
2019-10-28,Belgium,EUR,93189
2019-10-28,Belgium,EUR,7226
2019-10-28,Australia,CAD,37611
2019-10-28,United States of America,EUR,1735
2019-10-28,United Kingdom,EUR,76555
2019-10-28,South Africa,GBP,58457
2019-10-28,Qatar,CAD,20373
2019-10-28,Latvia,EUR,39711
2019-10-28,United Arab Emirates,AUD,34883
2019-10-28,Australia,AUD,56891
2019-10-28,Italy,AUD,44471
2019-10-28,Qatar,USD,29721
2019-10-28,United Arab Emirates,USD,24
2019-10-28,Austria,AUD,32760
2019-10-28,United States of America,AUD,70941
2019-10-28,Austria,CAD,80548
2019-10-28,Latvia,AUD,81971
2019-10-28,United Kingdom,EUR,94218
2019-10-28,Italy,CAD,49567
2019-10-28,United States of America,EUR,24207
2019-10-28,Belgium,EUR,76051
2019-10-28,Belgium,USD,69714
2019-10-28,Latvia,EUR,56349
2019-10-28,Austria,AUD,96749
2019-10-28,Italy,EUR,73810
2019-10-28,United Kingdom,EUR,57033
2019-10-28,United Kingdom,USD,50389
2019-10-28,Australia,CAD,16193
2019-10-28,Australia,EUR,15052
2019-10-28,United Kingdom,AUD,21233
2019-10-28,United States of America,CAD,54878
2019-10-28,Latvia,EUR,99033
2019-10-28,Austria,EUR,35681
2019-10-28,United Arab Emirates,GBP,75763
2019-10-28,Australia,USD,66984
2019-10-28,Qatar,AUD,29309
2019-10-28,United States of America,CAD,62594
2019-10-28,Austria,EUR,76969
2019-10-28,Belgium,EUR,45522
2019-10-28,Belgium,GBP,46099
2019-10-28,Belgium,USD,37167
2019-10-28,United Kingdom,CAD,56722
2019-10-28,Qatar,AUD,11995
2019-10-28,United Kingdom,GBP,48544
2019-10-28,Qatar,EUR,40471
2019-10-28,United Arab Emirates,CAD,35061
2019-10-28,United States of America,USD,17794
2019-10-28,Qatar,USD,30382
2019-10-28,South Africa,USD,68240
2019-10-28,Australia,EUR,24797
2019-10-28,South Africa,CAD,44767
2019-10-28,Latvia,EUR,68767
2019-10-28,United Kingdom,CAD,88766
2019-10-28,United Arab Emirates,GBP,87558
2019-10-28,Italy,CAD,6712
2019-10-28,United Kingdom,AUD,96866
2019-10-28,Italy,USD,85460
2019-10-28,Belgium,AUD,9917
2019-10-28,United Arab Emirates,EUR,99094
2019-10-28,Austria,CAD,39857
2019-10-28,United States of America,GBP,95215
2019-10-28,South Africa,CAD,52229
2019-10-28,United Kingdom,CAD,69821
2019-10-28,Austria,USD,19823
2019-10-28,United Kingdom,CAD,54058
2019-10-28,Latvia,USD,41509
2019-10-28,United States of America,GBP,59334
2019-10-28,Australia,CAD,67875
2019-10-28,Belgium,AUD,83799
2019-10-28,Qatar,GBP,36655
2019-10-28,United Kingdom,CAD,45087
2019-10-28,South Africa,GBP,76742
2019-10-28,Qatar,GBP,94576
2019-10-28,Italy,GBP,31106
2019-10-28,Belgium,AUD,47645
2019-10-28,United Arab Emirates,EUR,47733
2019-10-28,Latvia,USD,86211
2019-10-28,Austria,GBP,59177
2019-10-28,Italy,USD,27444
2019-10-28,Italy,AUD,7437
2019-10-28,Latvia,GBP,38362
2019-10-28,Austria,GBP,97540
2019-10-28,Austria,USD,87604
2019-10-28,Belgium,EUR,45126
2019-10-28,Austria,GBP,51557
2019-10-28,Belgium,GBP,62849
2019-10-28,United Kingdom,GBP,79202
2019-10-28,Chile,EUR,65578
2019-10-28,United Arab Emirates,GBP,46394
2019-10-28,Chile,AUD,27270
2019-10-28,Austria,GBP,80875
2019-10-28,South Africa,EUR,39852
2019-10-28,Austria,CAD,12921
2019-10-28,Latvia,EUR,77492
2019-10-28,Italy,AUD,9506
2019-10-28,Chile,EUR,30538
2019-10-28,Italy,AUD,30195
2019-10-28,United Arab Emirates,CAD,69736
2019-10-28,United Arab Emirates,EUR,17520
2019-10-28,Italy,USD,55486
2019-10-28,Italy,EUR,26999
2019-10-28,Latvia,GBP,95745
2019-10-28,South Africa,AUD,2294
2019-10-28,Chile,GBP,75667
2019-10-28,Italy,GBP,36250
2019-10-28,Australia,USD,9458
2019-10-28,Italy,EUR,88841
2019-10-28,Chile,AUD,34864
2019-10-28,United Arab Emirates,AUD,55135
2019-10-28,United Arab Emirates,GBP,17502
2019-10-28,Belgium,USD,75819
2019-10-28,Latvia,GBP,90974
2019-10-28,Australia,EUR,79322
2019-10-28,Italy,CAD,76986
2019-10-28,United Arab Emirates,GBP,55058
2019-10-28,Italy,EUR,76399
2019-10-28,United Arab Emirates,USD,7007
2019-10-28,Latvia,GBP,63066
2019-10-28,Chile,GBP,77676
2019-10-28,South Africa,CAD,72799
2019-10-28,South Africa,GBP,68702
2019-10-28,South Africa,AUD,57986
2019-10-28,Italy,USD,85568
2019-10-28,United Arab Emirates,GBP,18759
2019-10-28,Australia,EUR,95690
2019-10-28,Chile,USD,68905
2019-10-28,Latvia,GBP,61405
2019-10-28,United Kingdom,AUD,12402
2019-10-28,Chile,CAD,93820
2019-10-28,United States of America,EUR,25377
2019-10-28,Australia,USD,46446
2019-10-28,Latvia,USD,53339
2019-10-28,United Kingdom,USD,52830
2019-10-28,Austria,AUD,32957
2019-10-28,Chile,AUD,96720
2019-10-28,South Africa,USD,93957
2019-10-28,United States of America,CAD,11605
2019-10-28,Latvia,GBP,45604
2019-10-28,Australia,AUD,72160
2019-10-28,Latvia,CAD,7847
2019-10-28,Austria,USD,92829
2019-10-28,United Kingdom,AUD,2464
2019-10-28,United Arab Emirates,CAD,60949
2019-10-28,United Kingdom,USD,48482
2019-10-28,Austria,USD,6181
2019-10-28,Chile,EUR,66600
2019-10-28,Chile,CAD,66698
2019-10-28,Latvia,AUD,35980
2019-10-28,Australia,CAD,21535
2019-10-28,United Arab Emirates,AUD,73381
2019-10-28,South Africa,GBP,42975
2019-10-28,South Africa,GBP,57390
2019-10-28,Chile,CAD,35496
2019-10-28,South Africa,EUR,25520
2019-10-28,Austria,CAD,33173
2019-10-28,Austria,GBP,2654
2019-10-28,Qatar,CAD,9623
2019-10-28,Austria,CAD,56204
2019-10-28,Latvia,CAD,49984
2019-10-28,Austria,CAD,53150
2019-10-28,United States of America,CAD,69749
2019-10-28,United Arab Emirates,GBP,79823
2019-10-28,Qatar,AUD,31970
2019-10-28,Austria,GBP,42697
2019-10-28,Austria,GBP,94530
2019-10-28,Belgium,GBP,92379
2019-10-28,Belgium,EUR,16908
2019-10-28,Austria,AUD,74876
2019-10-28,Italy,AUD,69265
2019-10-28,Austria,CAD,10551
2019-10-28,Chile,EUR,25448
2019-10-28,Italy,EUR,45585
2019-10-28,United Arab Emirates,USD,94115
2019-10-28,United States of America,CAD,84751
2019-10-28,Chile,AUD,49962
2019-10-28,Australia,GBP,9567
2019-10-28,United States of America,USD,47637
2019-10-28,United States of America,GBP,34198
2019-10-28,South Africa,USD,15451
2019-10-28,Belgium,GBP,33625
2019-10-28,United States of America,USD,82856
2019-10-28,Belgium,EUR,72900
2019-10-28,United Kingdom,CAD,65597
2019-10-28,United States of America,AUD,81309
2019-10-28,Italy,EUR,25509
2019-10-28,United Arab Emirates,USD,39571
2019-10-28,Austria,EUR,66269
2019-10-28,Latvia,AUD,50510
2019-10-28,United Arab Emirates,EUR,58270
2019-10-28,Belgium,GBP,72226
2019-10-28,Belgium,GBP,99876
2019-10-28,United Arab Emirates,GBP,31214
2019-10-28,Belgium,AUD,56633
2019-10-28,South Africa,USD,29673
2019-10-28,United Kingdom,AUD,65338
2019-10-28,Austria,AUD,26062
2019-10-28,Australia,USD,28346
2019-10-28,United Arab Emirates,GBP,44715
2019-10-28,Italy,CAD,55951
2019-10-28,Australia,EUR,85094
2019-10-28,United Arab Emirates,EUR,8900
2019-10-28,Italy,EUR,48437
2019-10-28,Latvia,GBP,51873
2019-10-28,South Africa,CAD,26032
2019-10-28,Chile,USD,63937
2019-10-28,United Kingdom,CAD,13617
2019-10-28,Austria,CAD,42343
2019-10-28,Belgium,CAD,31423
2019-10-28,South Africa,GBP,96788
2019-10-28,Australia,GBP,24418
2019-10-29,Italy,AUD,58337
2019-10-29,Latvia,CAD,36165
2019-10-29,United States of America,USD,15143
2019-10-29,Qatar,AUD,82802
2019-10-29,United Arab Emirates,CAD,57080
2019-10-29,United States of America,CAD,69548
2019-10-29,Chile,USD,99719
2019-10-29,United Kingdom,CAD,75275
2019-10-29,Italy,AUD,8455
2019-10-29,Chile,EUR,57945
2019-10-29,Italy,USD,47641
2019-10-29,Qatar,USD,85491
2019-10-29,United Kingdom,USD,66182
2019-10-29,United Arab Emirates,USD,41843
2019-10-29,Australia,USD,20979
2019-10-29,Italy,EUR,38833
2019-10-29,United States of America,GBP,20503
2019-10-29,Austria,GBP,13491
2019-10-29,Austria,EUR,94914
2019-10-29,Austria,CAD,55073
2019-10-29,Austria,USD,78497
2019-10-29,Qatar,EUR,96707
2019-10-29,United States of America,EUR,43442
2019-10-29,United States of America,CAD,55380
2019-10-29,Australia,AUD,96601
2019-10-29,South Africa,CAD,25441
2019-10-29,Austria,GBP,49693
2019-10-29,Austria,GBP,84678
2019-10-29,Australia,AUD,14318
2019-10-29,United States of America,AUD,63947
2019-10-29,Chile,CAD,99111
2019-10-29,Belgium,USD,7405
2019-10-29,Belgium,GBP,25142
2019-10-29,South Africa,GBP,47346
2019-10-29,Austria,GBP,256
2019-10-29,Italy,CAD,66451
2019-10-29,United Kingdom,USD,21545
2019-10-29,Latvia,GBP,60997
2019-10-29,Australia,CAD,31230
2019-10-29,United Kingdom,GBP,99234
2019-10-29,Qatar,GBP,78740
2019-10-29,Italy,EUR,49857
2019-10-29,Belgium,AUD,11001
2019-10-29,Chile,CAD,21467
2019-10-29,Qatar,CAD,75915
2019-10-29,Italy,EUR,16718
2019-10-29,United Arab Emirates,EUR,17657
2019-10-29,Latvia,GBP,44226
2019-10-29,Qatar,GBP,71631
2019-10-29,United Arab Emirates,CAD,50964
2019-10-29,Australia,USD,13758
2019-10-29,Italy,AUD,58511
2019-10-29,United Kingdom,EUR,124
2019-10-29,United Arab Emirates,GBP,15182
2019-10-29,United States of America,EUR,39887
2019-10-29,South Africa,USD,66331
2019-10-29,Austria,EUR,15427
2019-10-29,Italy,EUR,38424
2019-10-29,Qatar,CAD,75711
2019-10-29,Austria,GBP,22036
2019-10-29,United Arab Emirates,EUR,38178
2019-10-29,Qatar,EUR,67683
2019-10-29,United States of America,GBP,69730
2019-10-29,United Arab Emirates,CAD,68426
2019-10-29,Italy,USD,38029
2019-10-29,United Arab Emirates,USD,71047
2019-10-29,South Africa,EUR,31275
2019-10-29,Qatar,GBP,45020
2019-10-29,Qatar,CAD,84477
2019-10-29,United Kingdom,EUR,46643
2019-10-29,Australia,AUD,86991
2019-10-29,United States of America,EUR,48202
2019-10-29,Qatar,EUR,34016
2019-10-29,United States of America,GBP,79182
2019-10-29,United Kingdom,GBP,35017
2019-10-29,South Africa,GBP,1187
2019-10-29,United Arab Emirates,AUD,43015
2019-10-29,Australia,USD,81579
2019-10-29,United Kingdom,USD,64450
2019-10-29,South Africa,USD,33382
2019-10-29,United Arab Emirates,CAD,61214
2019-10-29,United States of America,EUR,60525
2019-10-29,United Arab Emirates,USD,74688
2019-10-29,United States of America,EUR,91685
2019-10-29,Qatar,EUR,96599
2019-10-29,Austria,USD,74356
2019-10-29,Austria,USD,93751
2019-10-29,United States of America,EUR,18959
2019-10-29,Latvia,AUD,75811
2019-10-29,Chile,AUD,16281
2019-10-29,United Kingdom,GBP,62979
2019-10-29,Latvia,CAD,74657
2019-10-29,South Africa,EUR,2634
2019-10-29,South Africa,USD,8682
2019-10-29,United Arab Emirates,AUD,62570
2019-10-29,Latvia,GBP,45884
2019-10-29,United States of America,AUD,87491
2019-10-29,Belgium,AUD,73534
2019-10-29,Italy,USD,7914
2019-10-29,Chile,AUD,22787
2019-10-29,South Africa,EUR,99173
2019-10-29,Belgium,GBP,77460
2019-10-29,Australia,GBP,2806
2019-10-29,South Africa,USD,41744
2019-10-29,Qatar,GBP,28717
2019-10-29,United Arab Emirates,GBP,87927
2019-10-29,Latvia,EUR,32322
2019-10-29,Qatar,AUD,39381
2019-10-29,Qatar,CAD,98993
2019-10-29,South Africa,EUR,38492
2019-10-29,United Arab Emirates,USD,90920
2019-10-29,Latvia,AUD,63710
2019-10-29,South Africa,GBP,20623
2019-10-29,United States of America,EUR,98024
2019-10-29,Australia,GBP,49856
2019-10-29,United Kingdom,CAD,59250
2019-10-29,United Kingdom,AUD,88298
2019-10-29,United Kingdom,EUR,43757
2019-10-29,Qatar,GBP,84366
2019-10-29,Australia,GBP,39073
2019-10-29,Qatar,USD,4393
2019-10-29,Latvia,EUR,14924
2019-10-29,United States of America,EUR,82711
2019-10-29,Italy,GBP,30755
2019-10-29,Qatar,USD,31146
2019-10-29,Qatar,EUR,24874
2019-10-29,Austria,USD,42574
2019-10-29,Qatar,CAD,18620
2019-10-29,Chile,USD,14089
2019-10-29,Italy,USD,39290
2019-10-29,United Arab Emirates,AUD,37062
2019-10-29,Australia,USD,62612
2019-10-29,Italy,AUD,2223
2019-10-29,Qatar,GBP,89662
2019-10-29,Belgium,GBP,48824
2019-10-29,Latvia,GBP,45866
2019-10-29,United Kingdom,EUR,70135
2019-10-29,Italy,EUR,39068
2019-10-29,Italy,USD,71694
2019-10-29,United Arab Emirates,AUD,46643
2019-10-29,United Kingdom,USD,8026
2019-10-29,Australia,USD,89868
2019-10-29,South Africa,EUR,8
2019-10-29,Austria,CAD,91390
2019-10-29,Australia,CAD,33945
2019-10-29,Italy,EUR,46948
2019-10-29,Austria,GBP,38796
2019-10-29,Italy,AUD,8768
2019-10-29,Qatar,USD,90204
2019-10-29,United Arab Emirates,CAD,80009
2019-10-29,Chile,AUD,45875
2019-10-29,Italy,GBP,37464
2019-10-29,Chile,GBP,43066
2019-10-29,Austria,CAD,39520
2019-10-29,United Kingdom,AUD,54279
2019-10-29,Australia,CAD,75783
2019-10-29,Latvia,AUD,77279
2019-10-29,Qatar,CAD,49001
2019-10-29,United States of America,EUR,91523
2019-10-29,Chile,CAD,75877
2019-10-29,United Arab Emirates,AUD,76634
2019-10-29,Qatar,GBP,59758
2019-10-29,United Kingdom,CAD,28292
2019-10-29,Austria,EUR,7589
2019-10-29,Belgium,EUR,9439
2019-10-29,United States of America,EUR,13992
2019-10-29,United States of America,AUD,39621
2019-10-29,Chile,USD,39188
2019-10-29,Italy,CAD,94693
2019-10-29,Austria,CAD,22648
2019-10-29,Belgium,AUD,83969
2019-10-29,Italy,AUD,18135
2019-10-29,United Arab Emirates,GBP,90325
2019-10-29,Chile,GBP,97170
2019-10-29,Austria,USD,80386
2019-10-29,Italy,AUD,23002
2019-10-29,Qatar,USD,70036
2019-10-29,Belgium,EUR,12481
2019-10-29,Belgium,CAD,48066
2019-10-29,Australia,CAD,51887
2019-10-29,United States of America,CAD,58026
2019-10-29,Latvia,EUR,12831
2019-10-29,United Kingdom,EUR,40554
2019-10-29,United Kingdom,USD,3550
2019-10-29,Chile,EUR,24565
2019-10-29,Chile,EUR,34342
2019-10-29,United Kingdom,USD,35593
2019-10-29,Qatar,CAD,51870
2019-10-29,South Africa,CAD,45668
2019-10-29,United Kingdom,GBP,34599
2019-10-29,Italy,EUR,42253
2019-10-29,Australia,USD,87633
2019-10-29,Latvia,GBP,2335
2019-10-29,United States of America,USD,39621
2019-10-29,South Africa,GBP,2687
2019-10-29,Qatar,USD,45073
2019-10-29,Italy,EUR,77647
