date,country,currency,amount
2019-10-07,Qatar,CAD,72169
2019-10-07,Italy,EUR,32245
2019-10-07,Australia,EUR,57227
2019-10-07,Italy,AUD,94857
2019-10-07,Qatar,EUR,57997
2019-10-07,Austria,USD,55856
2019-10-07,Qatar,USD,82210
2019-10-07,Belgium,GBP,4810
2019-10-07,Chile,AUD,8328
2019-10-07,United States of America,USD,66471
2019-10-07,Qatar,AUD,17699
2019-10-07,Chile,AUD,74733
2019-10-07,Qatar,USD,28057
2019-10-07,Belgium,AUD,97390
2019-10-07,Italy,USD,93191
2019-10-07,Latvia,CAD,13612
2019-10-07,South Africa,CAD,18018
2019-10-07,United Kingdom,GBP,57129
2019-10-07,United Kingdom,USD,12202
2019-10-07,Qatar,AUD,88923
2019-10-07,Qatar,GBP,3544
2019-10-07,United States of America,AUD,89328
2019-10-07,United Kingdom,CAD,71285
2019-10-07,Australia,CAD,56914
2019-10-07,Australia,EUR,99272
2019-10-07,United States of America,GBP,38629
2019-10-07,Chile,GBP,28237
2019-10-07,United Kingdom,GBP,28075
2019-10-07,United States of America,EUR,47039
2019-10-07,Latvia,CAD,70636
2019-10-07,United States of America,GBP,74897
2019-10-07,South Africa,GBP,72811
2019-10-07,Qatar,AUD,63469
2019-10-07,United States of America,USD,4144
2019-10-07,Qatar,USD,78403
2019-10-07,United Kingdom,EUR,87484
2019-10-07,United Arab Emirates,GBP,24490
2019-10-07,South Africa,AUD,32895
2019-10-07,Qatar,CAD,48526
2019-10-07,United States of America,AUD,80430
2019-10-07,United States of America,GBP,73644
2019-10-07,Italy,CAD,32935
2019-10-07,Australia,CAD,17630
2019-10-07,Italy,CAD,25931
2019-10-07,United States of America,EUR,56692
2019-10-07,United Arab Emirates,GBP,38893
2019-10-07,Qatar,CAD,59759
2019-10-07,Latvia,EUR,11535
2019-10-07,United Kingdom,EUR,36479
2019-10-07,Latvia,USD,30758
2019-10-07,United Arab Emirates,GBP,78270
2019-10-07,South Africa,CAD,29234
2019-10-07,United States of America,AUD,73280
2019-10-07,Latvia,EUR,84457
2019-10-07,Latvia,AUD,44609
2019-10-07,United Kingdom,CAD,68917
2019-10-07,Australia,AUD,41020
2019-10-07,Australia,GBP,34693
2019-10-07,United Arab Emirates,CAD,69832
2019-10-07,South Africa,EUR,84581
2019-10-07,Austria,EUR,48093
2019-10-07,Latvia,CAD,83787
2019-10-07,United Arab Emirates,CAD,32382
2019-10-07,Austria,CAD,72135
2019-10-07,Austria,USD,53976
2019-10-07,Chile,CAD,80393
2019-10-07,South Africa,USD,584
2019-10-07,Australia,EUR,62559
2019-10-07,Austria,EUR,45524
2019-10-07,Chile,CAD,67235
2019-10-07,Latvia,EUR,99351
2019-10-07,Austria,GBP,31217
2019-10-07,South Africa,AUD,74196
2019-10-07,Qatar,AUD,86961
2019-10-07,Australia,USD,41045
2019-10-07,United Arab Emirates,CAD,20010
2019-10-07,Belgium,USD,53832
2019-10-07,Australia,USD,64029
2019-10-07,Belgium,CAD,81881
2019-10-07,South Africa,EUR,94804
2019-10-07,Latvia,CAD,60420
2019-10-07,South Africa,CAD,54722
2019-10-07,United Arab Emirates,USD,93415
2019-10-07,South Africa,USD,81759
2019-10-07,South Africa,CAD,19607
2019-10-07,Australia,EUR,21166
2019-10-07,Belgium,GBP,45251
2019-10-07,Chile,USD,88419
2019-10-07,Belgium,GBP,81825
2019-10-07,Chile,EUR,94919
2019-10-07,Latvia,EUR,52137
2019-10-07,Qatar,EUR,7679
2019-10-07,Latvia,USD,49527
2019-10-07,Chile,GBP,32937
2019-10-07,Latvia,GBP,24306
2019-10-07,Belgium,CAD,69663
2019-10-07,Belgium,AUD,30015
2019-10-07,Italy,GBP,33362
2019-10-07,South Africa,EUR,54436
2019-10-07,Italy,USD,49714
2019-10-07,Australia,CAD,66120
2019-10-07,Austria,EUR,49537
2019-10-07,Latvia,GBP,42994
2019-10-07,United Kingdom,GBP,61871
2019-10-07,United Arab Emirates,EUR,97124
2019-10-07,United States of America,USD,2065
2019-10-07,Italy,GBP,25212
2019-10-07,United States of America,CAD,72491
2019-10-07,Italy,USD,98531
2019-10-07,United Kingdom,GBP,68045
2019-10-07,Belgium,GBP,82618
2019-10-07,United States of America,AUD,12716
2019-10-07,South Africa,USD,16203
2019-10-07,United Kingdom,USD,14886
2019-10-07,Qatar,GBP,70177
2019-10-07,South Africa,EUR,44624
2019-10-07,United Kingdom,EUR,10697
2019-10-07,Australia,USD,33249
2019-10-07,Italy,EUR,97447
2019-10-07,Chile,EUR,54132
2019-10-07,United Kingdom,CAD,37125
2019-10-07,United Kingdom,GBP,40666
2019-10-07,Austria,GBP,66287
2019-10-07,Belgium,USD,67497
2019-10-07,Australia,GBP,75535
2019-10-07,Chile,CAD,90478
2019-10-07,Latvia,CAD,97297
2019-10-07,Qatar,CAD,83671
2019-10-07,Italy,AUD,81885
2019-10-07,Austria,AUD,20452
2019-10-07,United Arab Emirates,EUR,58391
2019-10-07,United States of America,USD,29307
2019-10-07,United Arab Emirates,EUR,6596
2019-10-07,United Arab Emirates,EUR,95447
2019-10-07,Italy,AUD,43672
2019-10-07,Qatar,GBP,37570
2019-10-07,United Arab Emirates,USD,75564
2019-10-07,Austria,CAD,40058
2019-10-07,Belgium,GBP,24548
2019-10-07,Chile,USD,85656
2019-10-07,United Arab Emirates,EUR,67515
2019-10-07,Italy,GBP,85654
2019-10-07,Australia,EUR,53391
2019-10-07,United Kingdom,GBP,49892
2019-10-07,Belgium,CAD,63802
2019-10-07,Belgium,CAD,94510
2019-10-07,Austria,EUR,51598
2019-10-07,Austria,USD,2672
2019-10-07,Latvia,EUR,11542
2019-10-07,South Africa,USD,77789
2019-10-07,Italy,EUR,96653
2019-10-07,Chile,USD,26233
2019-10-07,Chile,AUD,27117
2019-10-07,Chile,GBP,56179
2019-10-07,Qatar,EUR,22799
2019-10-07,Latvia,AUD,38273
2019-10-07,United Arab Emirates,EUR,4508
2019-10-07,United States of America,AUD,8847
2019-10-07,South Africa,CAD,71004
2019-10-07,Italy,EUR,71469
2019-10-07,United Kingdom,CAD,22613
2019-10-07,Latvia,GBP,58812
2019-10-07,United States of America,AUD,30012
2019-10-07,Latvia,EUR,59829
2019-10-07,Latvia,AUD,13796
2019-10-07,Qatar,GBP,85534
2019-10-07,Austria,GBP,26761
2019-10-07,Belgium,EUR,74111
2019-10-07,United Arab Emirates,AUD,18630
2019-10-07,Australia,CAD,23702
2019-10-07,Italy,EUR,34469
2019-10-07,United Kingdom,CAD,5486
2019-10-07,United Kingdom,USD,26435
2019-10-07,Austria,USD,12649
2019-10-07,United States of America,CAD,91993
2019-10-07,Italy,USD,63440
2019-10-07,South Africa,CAD,4359
2019-10-07,Latvia,AUD,6881
2019-10-07,Belgium,GBP,66300
2019-10-07,United Kingdom,CAD,79832
2019-10-07,United States of America,GBP,15412
2019-10-07,South Africa,EUR,24812
2019-10-07,Qatar,AUD,21869
2019-10-07,Belgium,GBP,82222
2019-10-07,Qatar,USD,77741
2019-10-07,Italy,EUR,70275
2019-10-07,United Arab Emirates,AUD,79499
2019-10-07,Australia,USD,54097
2019-10-07,Belgium,AUD,91234
2019-10-07,Austria,GBP,53388
2019-10-07,Belgium,EUR,45950
2019-10-07,Belgium,EUR,401
2019-10-07,Latvia,USD,37456
2019-10-07,South Africa,EUR,85166
2019-10-07,Australia,GBP,50725
2019-10-07,United Kingdom,AUD,4432
2019-10-07,Austria,AUD,76495
2019-10-07,Australia,USD,10863
2019-10-07,Chile,AUD,15741
2019-10-07,Austria,EUR,61695
2019-10-07,United Arab Emirates,USD,72042
2019-10-07,Austria,EUR,37450
2019-10-07,South Africa,EUR,96057
2019-10-07,South Africa,EUR,18273
2019-10-07,Italy,CAD,36904
2019-10-07,United Kingdom,GBP,60857
2019-10-07,Chile,USD,81072
2019-10-07,United States of America,GBP,31667
2019-10-07,Belgium,AUD,33562
2019-10-07,Qatar,GBP,89525
2019-10-07,Italy,USD,10563
2019-10-07,United Kingdom,GBP,8873
2019-10-07,United Arab Emirates,AUD,42608
2019-10-07,Austria,USD,97761
2019-10-07,United Kingdom,AUD,52166
2019-10-07,United States of America,GBP,35357
2019-10-07,Latvia,USD,17055
2019-10-07,Chile,GBP,61006
2019-10-07,Qatar,USD,53944
2019-10-07,Australia,EUR,30937
2019-10-07,United Arab Emirates,USD,27139
2019-10-07,Australia,CAD,56884
2019-10-07,United Kingdom,CAD,1726
2019-10-07,Australia,USD,36873
2019-10-07,Qatar,CAD,85514
2019-10-07,Australia,USD,99774
2019-10-07,Austria,AUD,39863
2019-10-07,South Africa,EUR,66126
2019-10-07,South Africa,CAD,66825
2019-10-07,Belgium,GBP,17988
2019-10-07,Qatar,CAD,91184
2019-10-07,Austria,USD,29274
2019-10-07,Australia,AUD,29127
2019-10-07,South Africa,GBP,36203
2019-10-07,United Arab Emirates,GBP,33011
2019-10-07,United Kingdom,AUD,7956
2019-10-07,United States of America,GBP,53060
2019-10-07,Qatar,EUR,68866
2019-10-07,Latvia,GBP,82044
2019-10-07,Austria,USD,38118
2019-10-07,Chile,EUR,5999
2019-10-07,United Kingdom,CAD,11729
2019-10-07,United States of America,USD,57083
2019-10-07,Qatar,EUR,90115
2019-10-07,Belgium,CAD,41039
2019-10-07,United States of America,GBP,74946
2019-10-07,Belgium,EUR,13096
2019-10-07,Belgium,CAD,53130
2019-10-07,South Africa,EUR,35259
2019-10-07,Austria,USD,32726
2019-10-07,Chile,AUD,52307
2019-10-07,United States of America,USD,35118
2019-10-07,Belgium,CAD,47782
2019-10-07,Australia,EUR,32611
2019-10-07,Italy,GBP,4501
2019-10-07,Latvia,USD,95738
2019-10-07,Belgium,GBP,68963
2019-10-07,Australia,USD,30339
2019-10-07,Chile,GBP,47363
2019-10-07,Chile,GBP,27800
2019-10-07,Australia,AUD,26197
2019-10-07,Belgium,GBP,87669
2019-10-07,Australia,CAD,12711
2019-10-07,United Arab Emirates,GBP,73585
2019-10-07,Italy,USD,71605
2019-10-07,Italy,USD,1942
2019-10-07,South Africa,GBP,86781
2019-10-07,Austria,USD,90296
2019-10-07,Belgium,AUD,92554
2019-10-07,United States of America,CAD,10647
2019-10-07,Austria,CAD,945
2019-10-07,Qatar,CAD,17590
2019-10-07,United States of America,USD,31237
2019-10-07,South Africa,AUD,27581
2019-10-07,Australia,EUR,63120
2019-10-07,Chile,GBP,27685
2019-10-07,Belgium,GBP,32586
2019-10-07,United Kingdom,EUR,14095
2019-10-07,United Arab Emirates,CAD,75590
2019-10-07,United States of America,AUD,78867
2019-10-07,United Kingdom,EUR,37908
2019-10-07,Chile,AUD,69824
2019-10-07,United Arab Emirates,EUR,5460
2019-10-07,Chile,AUD,6157
2019-10-07,Italy,GBP,27752
2019-10-07,Austria,CAD,46352
2019-10-07,Latvia,AUD,55018
2019-10-07,Latvia,USD,42657
2019-10-07,Qatar,AUD,39893
2019-10-07,Austria,GBP,3584
2019-10-07,Latvia,EUR,19864
2019-10-07,Belgium,CAD,46524
2019-10-07,Belgium,USD,42624
2019-10-07,United States of America,AUD,41143
2019-10-07,Austria,AUD,89276
2019-10-07,Qatar,USD,53451
2019-10-07,Austria,USD,5490
2019-10-07,Qatar,CAD,72458
2019-10-07,Latvia,EUR,37777
2019-10-07,Qatar,AUD,96051
2019-10-07,United Kingdom,AUD,6081
2019-10-07,United States of America,EUR,97013
2019-10-07,South Africa,USD,54611
2019-10-07,United Arab Emirates,AUD,71347
2019-10-07,Austria,EUR,291
2019-10-07,Chile,CAD,43675
2019-10-07,Belgium,GBP,17521
2019-10-07,Latvia,CAD,79935
2019-10-07,Belgium,AUD,56950
2019-10-07,Australia,CAD,11500
2019-10-07,Austria,AUD,37361
2019-10-07,Latvia,EUR,82697
2019-10-07,United Kingdom,AUD,97125
2019-10-07,Australia,GBP,62986
2019-10-07,Latvia,USD,98411
2019-10-07,United States of America,CAD,84971
2019-10-07,United Arab Emirates,EUR,11512
2019-10-07,Qatar,USD,13964
2019-10-07,United Kingdom,EUR,98076
2019-10-07,Belgium,USD,77692
2019-10-07,Italy,GBP,29165
2019-10-07,Italy,USD,8677
2019-10-07,Chile,GBP,28708
2019-10-07,Australia,GBP,32877
2019-10-07,Italy,GBP,79885
2019-10-07,Chile,USD,53945
2019-10-07,South Africa,AUD,29528
2019-10-07,Austria,EUR,36144
2019-10-07,Australia,AUD,59612
2019-10-07,Italy,EUR,2814
2019-10-07,Italy,CAD,90685
2019-10-07,Qatar,AUD,15758
2019-10-07,Italy,USD,52327
2019-10-07,Latvia,USD,98889
2019-10-07,United Kingdom,USD,32127
2019-10-07,Austria,GBP,26134
2019-10-07,United Kingdom,CAD,75152
2019-10-07,United Kingdom,CAD,65596
2019-10-07,Australia,CAD,64422
2019-10-07,South Africa,GBP,63786
2019-10-07,Belgium,AUD,88617
2019-10-07,Australia,AUD,52253
2019-10-07,Chile,GBP,99835
2019-10-07,United Kingdom,CAD,64850
2019-10-07,South Africa,EUR,57201
2019-10-07,Italy,GBP,94304
2019-10-07,Australia,CAD,20938
2019-10-07,United States of America,USD,13670
2019-10-07,South Africa,USD,41622
2019-10-07,Belgium,AUD,9457
2019-10-07,Latvia,GBP,45862
2019-10-07,Australia,USD,11504
2019-10-07,Italy,CAD,68071
2019-10-07,Latvia,USD,39728
2019-10-07,United States of America,GBP,58775
2019-10-07,Chile,GBP,84855
2019-10-07,Italy,EUR,42557
2019-10-07,Qatar,USD,45911
2019-10-07,Belgium,CAD,25921
2019-10-07,Australia,CAD,7349
2019-10-07,Qatar,AUD,42159
2019-10-07,United Arab Emirates,EUR,10378
2019-10-07,Italy,CAD,19812
2019-10-07,Italy,EUR,38560
2019-10-07,Austria,GBP,30889
2019-10-07,Latvia,CAD,24371
2019-10-08,Belgium,CAD,26614
2019-10-08,Italy,USD,97933
2019-10-08,Latvia,CAD,32883
2019-10-08,Latvia,AUD,35483
2019-10-08,Australia,AUD,3115
2019-10-08,United States of America,CAD,19640
2019-10-08,South Africa,EUR,82786
2019-10-08,United Kingdom,CAD,53268
2019-10-08,United States of America,GBP,38309
2019-10-08,Austria,EUR,31746
2019-10-08,United Kingdom,CAD,93395
2019-10-08,Latvia,USD,27625
2019-10-08,Austria,GBP,73701
2019-10-08,United Arab Emirates,EUR,8978
2019-10-08,United States of America,EUR,76869
2019-10-08,United States of America,AUD,14372
2019-10-08,United Kingdom,CAD,5423
2019-10-08,United States of America,USD,51990
2019-10-08,Chile,EUR,91626
2019-10-08,Italy,GBP,44258
2019-10-08,United Arab Emirates,CAD,80426
2019-10-08,Latvia,EUR,79794
2019-10-08,Italy,GBP,48767
2019-10-08,Belgium,CAD,75339
2019-10-08,Chile,AUD,88636
2019-10-08,South Africa,GBP,46745
2019-10-08,Australia,USD,76946
2019-10-08,United States of America,CAD,89131
2019-10-08,South Africa,EUR,41944
2019-10-08,Italy,EUR,90803
2019-10-08,Austria,CAD,19463
2019-10-08,South Africa,USD,32601
2019-10-08,Italy,USD,16161
2019-10-08,Austria,USD,53899
2019-10-08,United States of America,AUD,53787
2019-10-08,United Arab Emirates,USD,18978
2019-10-08,Italy,GBP,80175
2019-10-08,Chile,CAD,43141
2019-10-08,Chile,AUD,4310
2019-10-08,South Africa,EUR,70936
2019-10-08,Italy,AUD,38397
2019-10-08,Australia,CAD,79855
2019-10-08,Latvia,GBP,6197
2019-10-08,United Kingdom,USD,84697
2019-10-08,Australia,EUR,86411
2019-10-08,United States of America,AUD,31203
2019-10-08,Qatar,AUD,78280
2019-10-08,South Africa,GBP,68284
2019-10-08,Australia,AUD,23684
2019-10-08,Latvia,USD,57980
2019-10-08,Chile,GBP,56760
2019-10-08,Italy,USD,77097
2019-10-08,United Kingdom,GBP,67016
2019-10-08,Belgium,AUD,2212
2019-10-08,United States of America,EUR,73605
2019-10-08,Qatar,EUR,23688
2019-10-08,South Africa,AUD,70676
2019-10-08,Latvia,GBP,98946
2019-10-08,Austria,EUR,25681
2019-10-08,Australia,EUR,73335
2019-10-08,Italy,EUR,79063
2019-10-08,Italy,GBP,8924
2019-10-08,Italy,CAD,49787
2019-10-08,Qatar,AUD,6600
2019-10-08,Latvia,EUR,80098
2019-10-08,Austria,AUD,50137
2019-10-08,United States of America,EUR,30844
2019-10-08,Qatar,AUD,76010
2019-10-08,Belgium,USD,36944
2019-10-08,United States of America,EUR,42788
2019-10-08,Qatar,CAD,18101
2019-10-08,Italy,USD,16921
2019-10-08,Italy,CAD,42417
2019-10-08,South Africa,AUD,77684
2019-10-08,Australia,EUR,29697
2019-10-08,Italy,EUR,58913
2019-10-08,Belgium,USD,90564
2019-10-08,Latvia,GBP,57594
2019-10-08,United Arab Emirates,EUR,40001
2019-10-08,Latvia,GBP,87958
2019-10-08,United Arab Emirates,CAD,13248
2019-10-08,Australia,CAD,40311
2019-10-08,South Africa,EUR,23868
2019-10-08,United Arab Emirates,GBP,11000
2019-10-08,South Africa,EUR,36659
2019-10-08,Chile,EUR,49303
2019-10-08,Belgium,EUR,12794
2019-10-08,Latvia,AUD,94852
2019-10-08,Australia,GBP,9606
2019-10-08,South Africa,GBP,88865
2019-10-08,Latvia,CAD,8843
2019-10-08,Latvia,EUR,36870
2019-10-08,Chile,USD,88211
2019-10-08,Italy,GBP,38153
2019-10-08,South Africa,CAD,9693
2019-10-08,Latvia,GBP,79555
2019-10-08,United Arab Emirates,USD,78591
2019-10-08,South Africa,EUR,18731
2019-10-08,Qatar,CAD,71635
2019-10-08,Belgium,CAD,19005
2019-10-08,Qatar,GBP,59955
2019-10-08,United States of America,USD,34140
2019-10-08,Chile,CAD,4479
2019-10-08,Chile,USD,32424
2019-10-08,United Arab Emirates,USD,63259
2019-10-08,Italy,GBP,76475
2019-10-08,Belgium,GBP,96354
2019-10-08,United Kingdom,CAD,32701
2019-10-08,Latvia,USD,88647
2019-10-08,Chile,USD,10318
2019-10-08,Austria,AUD,18118
2019-10-08,South Africa,USD,26163
2019-10-08,Qatar,EUR,25202
2019-10-08,United States of America,GBP,89633
2019-10-08,Chile,USD,53069
2019-10-08,United Kingdom,GBP,37146
2019-10-08,Latvia,USD,79157
2019-10-08,South Africa,CAD,20361
2019-10-08,United States of America,EUR,34004
2019-10-08,Belgium,CAD,49561
2019-10-08,Austria,AUD,83737
2019-10-08,Chile,GBP,54938
2019-10-08,Australia,CAD,74205
2019-10-08,Austria,USD,90999
2019-10-08,Australia,AUD,42120
2019-10-08,United States of America,GBP,59261
2019-10-08,Qatar,USD,10573
2019-10-08,Belgium,AUD,94334
2019-10-08,Italy,GBP,59569
2019-10-08,United States of America,EUR,25675
2019-10-08,Latvia,AUD,39042
2019-10-08,Belgium,EUR,30215
2019-10-08,Qatar,AUD,16108
2019-10-08,Belgium,AUD,3699
2019-10-08,Chile,CAD,54260
2019-10-08,United States of America,CAD,33781
2019-10-08,Austria,GBP,40225
2019-10-08,Qatar,GBP,61887
2019-10-08,Italy,USD,77951
2019-10-08,Belgium,EUR,98126
2019-10-08,Italy,EUR,45784
2019-10-08,Latvia,AUD,59961
2019-10-08,Qatar,USD,75628
2019-10-08,Qatar,CAD,17847
2019-10-08,Chile,EUR,66200
2019-10-08,Italy,GBP,64297
2019-10-08,Australia,USD,55722
2019-10-08,Qatar,USD,19721
2019-10-08,South Africa,EUR,98151
2019-10-08,United Kingdom,EUR,75280
2019-10-08,United States of America,EUR,82264
2019-10-08,Chile,USD,45159
2019-10-08,Qatar,GBP,79948
2019-10-08,South Africa,CAD,87882
2019-10-08,Australia,USD,99532
2019-10-08,United Arab Emirates,CAD,47523
2019-10-08,Chile,GBP,72041
2019-10-08,Austria,GBP,11097
2019-10-08,United Arab Emirates,GBP,40270
2019-10-08,United Arab Emirates,EUR,51204
2019-10-08,Chile,AUD,60926
2019-10-08,Chile,GBP,35487
2019-10-08,United Kingdom,AUD,46988
2019-10-08,Latvia,AUD,31161
2019-10-08,Austria,CAD,49176
2019-10-08,Chile,EUR,86465
2019-10-08,South Africa,GBP,17343
2019-10-08,United Arab Emirates,EUR,3492
2019-10-08,Chile,EUR,28532
2019-10-08,Italy,CAD,82242
2019-10-08,Chile,USD,82473
2019-10-08,Belgium,EUR,40490
2019-10-08,United Kingdom,EUR,10377
2019-10-08,United Arab Emirates,AUD,86439
2019-10-08,Chile,EUR,73572
2019-10-08,United Arab Emirates,GBP,26723
2019-10-08,Italy,AUD,73191
2019-10-08,South Africa,CAD,1364
2019-10-08,United States of America,EUR,92621
2019-10-08,Australia,GBP,95804
2019-10-08,Italy,GBP,47310
2019-10-08,Qatar,CAD,76831
2019-10-08,South Africa,AUD,65101
2019-10-08,Belgium,EUR,24161
2019-10-08,Belgium,CAD,54988
2019-10-08,South Africa,AUD,86993
2019-10-08,United Kingdom,CAD,95611
2019-10-08,Australia,AUD,28317
2019-10-08,United Arab Emirates,CAD,67540
2019-10-08,Latvia,CAD,87102
2019-10-08,United Arab Emirates,EUR,62810
2019-10-08,Australia,EUR,21142
2019-10-08,United States of America,GBP,89301
2019-10-08,Austria,USD,9877
2019-10-08,Austria,GBP,73716
2019-10-08,Belgium,GBP,96349
2019-10-08,Qatar,AUD,97502
2019-10-08,United Kingdom,CAD,71613
2019-10-08,United States of America,EUR,19959
2019-10-08,Chile,USD,96825
2019-10-08,Latvia,USD,19197
2019-10-08,Latvia,EUR,87476
2019-10-08,South Africa,AUD,49161
2019-10-08,Qatar,USD,78129
2019-10-08,Latvia,GBP,65724
2019-10-08,Belgium,CAD,8468
2019-10-08,Australia,EUR,94710
2019-10-08,Austria,GBP,27004
2019-10-08,United Arab Emirates,EUR,2521
2019-10-08,Belgium,EUR,45328
2019-10-08,Chile,EUR,39143
2019-10-08,United Kingdom,USD,69666
2019-10-08,Belgium,CAD,85872
2019-10-08,United Arab Emirates,USD,44389
2019-10-08,Latvia,CAD,14539
2019-10-08,Qatar,GBP,45491
2019-10-08,Italy,GBP,91091
2019-10-08,Qatar,GBP,88100
2019-10-08,Latvia,USD,77823
2019-10-08,South Africa,GBP,82055
2019-10-08,Chile,USD,76179
2019-10-08,Italy,GBP,45274
2019-10-08,Chile,GBP,49569
2019-10-08,Chile,CAD,97379
2019-10-08,South Africa,AUD,60210
2019-10-08,Latvia,GBP,49288
2019-10-08,Qatar,AUD,10777
2019-10-08,Latvia,EUR,80102
2019-10-08,United Kingdom,GBP,64826
2019-10-08,Belgium,EUR,13993
2019-10-08,Qatar,GBP,71252
2019-10-08,United Kingdom,CAD,26345
2019-10-08,South Africa,EUR,63663
2019-10-08,United Arab Emirates,GBP,87458
2019-10-08,Belgium,EUR,57397
2019-10-08,Latvia,CAD,35850
2019-10-08,South Africa,EUR,98692
2019-10-08,Australia,CAD,15106
2019-10-08,Chile,GBP,29086
2019-10-08,South Africa,USD,58812
2019-10-08,Austria,CAD,33636
2019-10-08,Latvia,CAD,79438
2019-10-08,Belgium,CAD,27826
2019-10-08,Austria,EUR,47843
2019-10-08,Italy,CAD,29910
2019-10-08,Qatar,GBP,50289
2019-10-08,United Kingdom,CAD,74982
2019-10-08,South Africa,AUD,57045
2019-10-08,Italy,USD,26517
2019-10-08,United States of America,AUD,67496
2019-10-08,Italy,CAD,71202
2019-10-08,Chile,CAD,18752
2019-10-08,Italy,AUD,29162
2019-10-08,United Kingdom,GBP,67806
2019-10-08,United Arab Emirates,EUR,3908
2019-10-08,Chile,USD,40627
2019-10-08,Italy,CAD,22328
2019-10-08,Australia,AUD,13671
2019-10-08,Belgium,EUR,72553
2019-10-08,United Kingdom,EUR,73133
2019-10-08,South Africa,USD,18600
2019-10-08,Italy,GBP,46399
2019-10-08,South Africa,EUR,16354
2019-10-08,Chile,AUD,37288
2019-10-08,Italy,USD,43615
2019-10-08,Qatar,AUD,61372
2019-10-08,Belgium,CAD,42682
2019-10-08,Australia,EUR,21023
2019-10-08,Australia,GBP,9156
2019-10-08,Italy,CAD,80506
2019-10-08,Austria,AUD,31722
2019-10-08,Chile,GBP,68394
2019-10-08,Italy,GBP,60471
2019-10-08,United Arab Emirates,EUR,49432
2019-10-08,Chile,EUR,66990
2019-10-08,United Arab Emirates,CAD,44072
2019-10-08,United Kingdom,CAD,70246
2019-10-08,Austria,EUR,792
2019-10-08,Austria,AUD,73061
2019-10-08,Australia,AUD,53730
2019-10-08,Italy,USD,14763
2019-10-08,Austria,USD,89342
2019-10-08,United Kingdom,CAD,69321
2019-10-08,Belgium,CAD,35455
2019-10-08,United States of America,USD,5548
2019-10-08,South Africa,USD,80128
2019-10-08,Italy,AUD,13184
2019-10-08,Latvia,GBP,8968
2019-10-08,Belgium,USD,57961
2019-10-08,Chile,GBP,84069
2019-10-08,Chile,CAD,85094
2019-10-08,Italy,CAD,57888
2019-10-08,South Africa,USD,75321
2019-10-08,Chile,USD,64808
2019-10-08,South Africa,GBP,79726
2019-10-08,Belgium,GBP,30009
2019-10-08,Italy,GBP,32331
2019-10-08,Belgium,USD,89868
2019-10-08,United States of America,GBP,32963
2019-10-08,Chile,USD,17893
2019-10-08,Austria,EUR,26238
2019-10-08,Qatar,GBP,5686
2019-10-08,Austria,GBP,54676
2019-10-08,United Kingdom,USD,92234
2019-10-08,Italy,CAD,14042
2019-10-08,Qatar,AUD,83295
2019-10-08,United Arab Emirates,CAD,77013
2019-10-08,Italy,GBP,55837
2019-10-08,United States of America,GBP,53756
2019-10-08,Qatar,AUD,49429
2019-10-08,United Kingdom,USD,90896
2019-10-08,Italy,EUR,10346
2019-10-08,Qatar,GBP,19015
2019-10-08,Belgium,USD,8052
2019-10-08,Latvia,USD,24766
2019-10-08,South Africa,USD,22182
2019-10-08,United Kingdom,GBP,17563
2019-10-08,United Arab Emirates,USD,49973
2019-10-08,Australia,EUR,43894
2019-10-08,Austria,USD,73514
2019-10-08,Belgium,AUD,83340
2019-10-08,Austria,CAD,79797
2019-10-08,Latvia,USD,45816
2019-10-08,South Africa,CAD,88049
2019-10-08,Australia,CAD,18048
2019-10-08,Latvia,GBP,34687
2019-10-08,United Arab Emirates,CAD,20352
2019-10-08,United States of America,GBP,21300
2019-10-08,Belgium,EUR,71283
2019-10-08,United Arab Emirates,EUR,41134
2019-10-08,Belgium,GBP,83936
2019-10-08,Latvia,AUD,80263
2019-10-08,Chile,EUR,85906
2019-10-08,Belgium,USD,75866
2019-10-08,Italy,GBP,28027
2019-10-08,Austria,GBP,32425
2019-10-08,United States of America,EUR,97542
2019-10-08,Italy,AUD,6668
2019-10-08,Australia,CAD,96910
2019-10-08,Qatar,USD,23059
2019-10-08,United Arab Emirates,AUD,27371
2019-10-08,Italy,EUR,10706
2019-10-08,Austria,AUD,36020
2019-10-08,Chile,USD,27194
2019-10-08,United Kingdom,CAD,38796
2019-10-08,Italy,CAD,65504
2019-10-08,Italy,CAD,88317
2019-10-08,United States of America,EUR,10348
2019-10-08,Australia,EUR,94697
2019-10-08,Latvia,USD,82032
2019-10-08,Latvia,GBP,41365
2019-10-08,Austria,EUR,53196
2019-10-08,Chile,EUR,65599
2019-10-08,Italy,EUR,54295
2019-10-08,Belgium,AUD,25579
2019-10-08,Italy,AUD,84051
2019-10-08,Qatar,EUR,2710
2019-10-08,Italy,USD,1479
2019-10-08,Latvia,USD,20086
2019-10-08,United Arab Emirates,CAD,42594
2019-10-08,South Africa,AUD,10082
2019-10-08,Chile,GBP,26554
2019-10-08,Austria,GBP,50947
2019-10-08,Belgium,USD,55434
2019-10-08,South Africa,GBP,73590
2019-10-08,United Kingdom,AUD,75677
2019-10-08,South Africa,AUD,35814
2019-10-08,Australia,AUD,36981
2019-10-08,Belgium,AUD,91465
2019-10-08,Italy,AUD,24422
2019-10-08,Chile,EUR,95797
2019-10-08,Chile,EUR,31123
2019-10-08,United Kingdom,EUR,32883
2019-10-08,Latvia,EUR,91384
2019-10-08,Austria,USD,6164
